행정동코드,연도,월,연령대_I00,연령대_0_거주인구수,연령대_10_거주인구수,연령대_20_거주인구수,연령대_30_거주인구수,연령대_40_거주인구수,연령대_50_거주인구수,연령대_60_거주인구수,연령대_70_거주인구수,연령대_80_거주인구수,연령대_90_거주인구수,총생활인구수,연령대0_생활인구,연령대10_생활인구,연령대20_생활인구,연령대30_생활인구,연령대40_생활인구,연령대50_생활인구,연령대60_생활인구,연령대70이상_생활인구
11290525,2021,10,7.0,741.0,1139.0,2746.0,2488.0,2510.0,2746.0,2100.0,1283.0,716.0,137.0,16149610.0312,993830.8157,1620060.2337,2233574.6207,2395629.6177,2459623.6125,2522419.9976,1837124.7256,2087346.4068
11290525,2021,11,6.0,733.0,1140.0,2730.0,2489.0,2507.0,2748.0,2096.0,1278.0,723.0,137.0,15511556.7376,998573.7456,1527702.6671,2117144.5741,2304951.3033,2343725.5674,2441775.9674,1783571.4518,1994111.4552
11290525,2021,12,7.0,727.0,1114.0,2727.0,2489.0,2482.0,2743.0,2100.0,1273.0,725.0,135.0,16111410.8072,1056709.2185,1608135.1959,2195892.5368,2401144.6391,2408710.7934,2532043.4213,1833737.298,2075037.7371
11290555,2021,1,34.0,1135.0,1890.0,4232.0,3315.0,3678.0,3679.0,2762.0,1828.0,817.0,109.0,18933822.6227,1025390.8767,1707555.5452,3668960.9609,2990571.0589,2974515.3977,2705478.4669,1816946.2888,2044404.0259
11290555,2021,2,34.0,1123.0,1884.0,4209.0,3265.0,3667.0,3676.0,2771.0,1830.0,817.0,111.0,17170383.3189,986935.0043,1630208.1538,3247254.4806,2672857.9034,2681405.1625,2449786.9937,1649186.0927,1852749.4842
11290555,2021,4,14.0,1091.0,1854.0,4212.0,3238.0,3554.0,3681.0,2762.0,1789.0,819.0,101.0,19200299.4953,1066223.9596,2012617.9041,3878404.2563,2939295.6047,2949332.2418,2626606.6907,1759906.1133,1967912.7808
11290555,2021,5,14.0,1079.0,1845.0,4190.0,3242.0,3531.0,3671.0,2759.0,1790.0,837.0,102.0,19606468.247,1068767.3063,2010219.266,3976392.0316,3023587.5055,3016754.9323,2709844.752,1794397.047,2006505.3121
11290555,2021,6,14.0,1059.0,1826.0,4196.0,3236.0,3512.0,3657.0,2778.0,1787.0,839.0,102.0,18371956.9235,1030818.11,1864549.1099,3685200.4212,2829956.3493,2810795.0158,2558814.6609,1679486.2579,1912336.9845
11290555,2021,7,14.0,1052.0,1820.0,4187.0,3244.0,3477.0,3685.0,2782.0,1784.0,849.0,102.0,18338718.2512,1045013.0001,1776315.7208,3588665.2099,2890096.639,2880309.5551,2591384.9068,1681286.9007,1885646.3113
11290555,2021,8,15.0,1042.0,1817.0,4189.0,3238.0,3462.0,3700.0,2798.0,1783.0,849.0,103.0,18250028.5079,1016462.9311,1767142.4514,3596021.8615,2846341.9956,2846229.2567,2594692.8029,1690604.2616,1892532.9779
11290555,2021,9,15.0,1038.0,1822.0,4204.0,3240.0,3447.0,3702.0,2802.0,1781.0,857.0,105.0,17885850.2442,987890.2061,1815271.6074,3491727.5068,2784710.1693,2790183.0574,2541523.4696,1663088.1739,1811456.0444
11290555,2021,10,11.0,1028.0,1807.0,4203.0,3220.0,3442.0,3700.0,2797.0,1778.0,869.0,105.0,18694777.1754,1028832.9948,1951191.0055,3782642.9223,2930623.6579,2873462.635,2607347.1198,1699378.9783,1821297.8454
11290555,2021,11,11.0,1021.0,1798.0,4218.0,3225.0,3427.0,3694.0,2795.0,1777.0,881.0,102.0,18136321.8533,1013783.524,1840600.7631,3753359.377,2818898.1503,2786091.1607,2529974.809,1645764.2779,1747849.7807
11290555,2021,12,10.0,1004.0,1785.0,4182.0,3238.0,3411.0,3688.0,2805.0,1753.0,893.0,102.0,18725143.6749,1061526.4461,1859779.3565,3744362.1332,2928832.0616,2890458.4245,2666569.5776,1730577.0378,1843038.6437
11290575,2021,1,19.0,578.0,926.0,4452.0,2505.0,2022.0,1926.0,1474.0,1073.0,469.0,75.0,19388517.8693,1073656.8539,1845582.2051,4568941.2544,2989232.5327,2817338.8014,2384258.4222,1667519.8714,2041987.9168
11290575,2021,2,18.0,575.0,933.0,4428.0,2506.0,1999.0,1941.0,1492.0,1067.0,473.0,75.0,17868249.0268,1058109.9734,1808730.0642,4067906.1499,2711611.2057,2632122.8414,2199297.3751,1521971.8045,1868499.5715
11290575,2021,4,11.0,572.0,967.0,4453.0,2490.0,1992.0,1947.0,1501.0,1042.0,468.0,67.0,19824860.0744,1176489.9933,2225856.3879,4725836.7111,2953888.727,2842052.1154,2338122.8935,1632325.4126,1930287.8254
11290575,2021,5,12.0,566.0,966.0,4421.0,2496.0,2002.0,1950.0,1507.0,1042.0,466.0,70.0,19888464.8041,1175583.5275,2236460.2653,4823756.4615,2949299.8685,2830498.9257,2367191.6113,1620000.3403,1885673.755
11290575,2021,6,13.0,557.0,953.0,4447.0,2502.0,1990.0,1952.0,1519.0,1039.0,465.0,69.0,18111624.5079,1078127.5007,2062121.8022,4481650.7536,2660988.9641,2542117.1405,2139570.5168,1456434.3083,1690613.5158
11290575,2021,7,13.0,549.0,949.0,4461.0,2516.0,1975.0,1942.0,1511.0,1035.0,474.0,69.0,17580818.7164,1009507.8138,1943965.995,4385644.6482,2640979.4669,2475523.4988,2113911.6277,1405537.17,1605748.4955
11290575,2021,8,13.0,545.0,946.0,4506.0,2508.0,1944.0,1942.0,1517.0,1032.0,473.0,68.0,18079565.4072,1041827.0207,2019783.3838,4447930.7779,2705305.0259,2574625.0039,2204538.8401,1445551.1078,1640004.2931
11290575,2021,9,13.0,543.0,945.0,4526.0,2517.0,1955.0,1933.0,1520.0,1026.0,473.0,70.0,17676664.954,997289.5894,2033637.7931,4359191.9995,2613779.1776,2529101.7116,2137189.8198,1410281.9832,1596192.8914
11290575,2021,10,5.0,535.0,929.0,4573.0,2515.0,1956.0,1946.0,1524.0,1027.0,478.0,69.0,18801536.0063,1067379.5099,2244226.6593,4818093.1115,2744898.1441,2623579.2918,2217178.8198,1462534.1722,1623646.2589
11290575,2021,11,5.0,522.0,916.0,4561.0,2497.0,1949.0,1952.0,1529.0,1024.0,480.0,73.0,18423335.4337,1052361.2081,2178116.1186,4827831.886,2644929.8205,2545395.9455,2177830.2434,1417610.8725,1579259.3419
11290575,2021,12,5.0,521.0,914.0,4553.0,2492.0,1941.0,1948.0,1519.0,1031.0,482.0,74.0,18827137.2709,1061950.2776,2142792.8875,4837742.1343,2734289.6219,2637764.4229,2268486.2889,1464223.4882,1679888.1639
11290580,2021,1,13.0,826.0,1325.0,2073.0,1985.0,2178.0,2732.0,2176.0,1294.0,570.0,77.0,10893723.2555,697123.7583,1212277.9716,1288301.1346,1418832.2446,1650183.2921,1652769.9415,1409653.5563,1564581.3547
11290580,2021,2,13.0,807.0,1313.0,2049.0,1983.0,2146.0,2733.0,2171.0,1295.0,575.0,80.0,9766911.5056,646850.0724,1105206.9669,1138613.1431,1256729.2355,1480256.1611,1482840.4186,1250867.0248,1405548.4918
11290580,2021,4,4.0,806.0,1289.0,1993.0,1987.0,2104.0,2686.0,2182.0,1271.0,561.0,67.0,10057119.6099,710672.0584,1172278.7522,1177403.5662,1289232.5358,1529296.3282,1510263.8369,1267214.9979,1400757.5568
11290580,2021,5,4.0,797.0,1268.0,1999.0,1968.0,2098.0,2677.0,2186.0,1269.0,567.0,69.0,10177014.723,702948.3103,1152645.6063,1201992.0603,1301485.6485,1545745.7973,1548377.3712,1283433.069,1440386.8255
11290580,2021,6,4.0,780.0,1264.0,1995.0,1955.0,2080.0,2684.0,2194.0,1259.0,574.0,69.0,9906682.3029,710809.8865,1163745.6133,1155913.664,1266245.7803,1465984.2064,1487239.8332,1233763.358,1422979.9339
11290580,2021,7,4.0,791.0,1258.0,1979.0,1949.0,2082.0,2666.0,2206.0,1250.0,576.0,66.0,10059854.2328,667141.2958,1147692.1722,1179414.8446,1293934.1201,1503895.6906,1552813.5958,1288155.6236,1426806.9125
11290580,2021,8,4.0,790.0,1253.0,1974.0,1935.0,2086.0,2657.0,2212.0,1249.0,574.0,66.0,9854660.6323,634172.6557,1095677.4014,1143718.1404,1268529.9007,1454066.6896,1532464.6572,1301523.7862,1424507.377
11290580,2021,9,5.0,784.0,1244.0,1964.0,1928.0,2082.0,2651.0,2221.0,1246.0,577.0,67.0,9599635.397,645100.2542,1062661.9503,1114787.9931,1237747.2632,1433044.8547,1488063.9759,1246331.5366,1371897.5979
11290580,2021,10,5.0,785.0,1229.0,1970.0,1931.0,2071.0,2649.0,2228.0,1245.0,579.0,67.0,9841880.4401,667620.307,1111362.8129,1133784.4316,1274595.0225,1480561.4559,1506677.4485,1269233.1379,1398045.8525
11290580,2021,11,5.0,777.0,1221.0,1963.0,1918.0,2065.0,2650.0,2222.0,1246.0,583.0,69.0,9454482.3377,656995.6014,1082231.0442,1069635.8165,1189088.0078,1419700.6082,1453433.75,1215595.0426,1367802.4216
11290580,2021,12,5.0,770.0,1222.0,1957.0,1899.0,2067.0,2644.0,2225.0,1238.0,589.0,71.0,9867662.8848,704244.3661,1146298.2111,1113281.7152,1228394.4737,1469647.7075,1528628.8519,1237799.9915,1439367.5281
11290590,2021,1,10.0,2000.0,2867.0,2989.0,3012.0,4499.0,4080.0,2729.0,1468.0,724.0,130.0,12743661.1099,1341198.9229,1615456.004,1335776.6331,1680509.1516,2143248.3342,1914855.6752,1294806.9684,1417809.4136
11290590,2021,2,10.0,1982.0,2850.0,2976.0,2992.0,4486.0,4096.0,2738.0,1481.0,727.0,131.0,10954064.7211,1133212.0543,1362189.2799,1158797.0908,1446443.8973,1836823.9203,1644693.8891,1133598.916,1238305.7111
11290590,2021,4,3.0,1962.0,2805.0,2947.0,2953.0,4426.0,4079.0,2742.0,1470.0,729.0,129.0,11243138.988,1212532.3219,1383828.2074,1188827.9186,1459011.5696,1913058.8345,1650125.1539,1155035.6275,1280719.3432
11290590,2021,5,3.0,1958.0,2788.0,2935.0,2943.0,4409.0,4096.0,2757.0,1466.0,725.0,129.0,11653312.4662,1250298.7811,1428582.0737,1236758.85,1509166.3424,1966167.2898,1759826.4131,1187372.2002,1315140.5285
11290590,2021,6,3.0,1949.0,2792.0,2941.0,2952.0,4385.0,4100.0,2776.0,1471.0,720.0,131.0,11107181.7656,1217273.8943,1370391.2329,1177267.5062,1423713.1757,1850268.4106,1664489.6151,1164115.3405,1239662.5578
11290590,2021,7,3.0,1931.0,2795.0,2911.0,2949.0,4357.0,4114.0,2779.0,1471.0,725.0,133.0,11133672.7677,1240344.9826,1407359.738,1174131.1313,1450593.4362,1833302.7582,1657891.3853,1147672.1081,1222377.248
11290590,2021,8,3.0,1920.0,2797.0,2907.0,2936.0,4331.0,4110.0,2786.0,1463.0,727.0,131.0,10695393.5888,1176422.4213,1330183.1784,1117477.869,1413881.3909,1761678.2717,1603945.4996,1103752.6039,1188052.3349
11290590,2021,9,3.0,1919.0,2774.0,2886.0,2934.0,4287.0,4133.0,2791.0,1457.0,732.0,131.0,10523284.3168,1146617.9015,1274313.8909,1093510.2198,1382198.1666,1743181.5257,1596068.5986,1101611.7535,1185782.2511
11290590,2021,10,3.0,1911.0,2763.0,2871.0,2931.0,4278.0,4138.0,2803.0,1448.0,742.0,134.0,10701739.8166,1175439.257,1322961.6971,1089259.4555,1413280.7077,1777192.5972,1606889.2669,1103901.3687,1212815.4681
11290590,2021,11,3.0,1900.0,2742.0,2854.0,2937.0,4255.0,4141.0,2807.0,1440.0,733.0,138.0,10333178.5443,1169191.7412,1307180.519,1006636.1432,1330725.9984,1701814.9727,1538796.2113,1084285.2024,1194547.7904
11290590,2021,12,3.0,1877.0,2722.0,2833.0,2917.0,4236.0,4137.0,2808.0,1427.0,731.0,134.0,11020557.0478,1203103.2143,1361404.0587,1094190.4009,1436339.9758,1836654.7563,1648550.6682,1181326.9924,1258986.9732
11290600,2021,1,15.0,445.0,828.0,5035.0,2013.0,1675.0,2028.0,1475.0,990.0,446.0,58.0,17406924.3926,486801.2573,1158093.6324,6000921.2443,2499662.7907,1951476.5191,2041110.5087,1520547.3708,1748311.11
11290600,2021,2,15.0,444.0,845.0,5022.0,2020.0,1660.0,2033.0,1470.0,993.0,449.0,58.0,15482362.1399,428721.6184,1060130.511,5263241.7359,2225083.2049,1749122.0005,1834455.5566,1357282.8257,1564324.6565
11290600,2021,4,6.0,439.0,848.0,5126.0,2009.0,1622.0,1999.0,1454.0,966.0,441.0,53.0,19547727.8908,524382.4589,2677296.3262,6850946.1305,2513045.8121,1915197.5295,1990158.4159,1435513.5894,1641187.5963
11290600,2021,5,6.0,431.0,846.0,5111.0,2016.0,1625.0,1993.0,1456.0,953.0,446.0,55.0,19092041.7507,554833.3871,2430238.9318,6630239.6189,2495585.6822,1922667.7476,1977869.1456,1427993.5194,1652613.6607
11290600,2021,6,5.0,435.0,835.0,5103.0,2021.0,1612.0,1980.0,1479.0,948.0,451.0,56.0,18795992.4915,551486.8509,2296006.5435,6678782.3061,2496579.6432,1879829.8004,1946540.6842,1390441.033,1556325.5939
11290600,2021,7,5.0,434.0,819.0,5119.0,2016.0,1590.0,1961.0,1491.0,940.0,446.0,56.0,17450736.6572,479420.2262,1437123.4917,6035779.5103,2509973.2393,1902677.4281,1977955.0328,1427427.1009,1680380.6265
11290600,2021,8,5.0,429.0,822.0,5184.0,2024.0,1585.0,1960.0,1505.0,936.0,449.0,56.0,16800526.174,474573.1284,1335442.0859,5777943.9385,2474699.0915,1840042.8962,1914003.7559,1381964.9909,1601856.2701
11290600,2021,9,5.0,427.0,808.0,5231.0,2031.0,1586.0,1962.0,1506.0,927.0,449.0,54.0,16770274.7187,500351.5628,1833939.1744,5797262.5556,2335318.0638,1754102.3053,1820489.2747,1281414.0499,1447397.7183
11290600,2021,10,4.0,424.0,799.0,5226.0,2048.0,1583.0,1962.0,1509.0,932.0,451.0,57.0,18434525.4805,506732.7244,2103145.735,6693947.0956,2450526.0688,1851775.7898,1949941.2462,1338528.2412,1539928.5876
11290600,2021,11,4.0,422.0,798.0,5211.0,2061.0,1572.0,1949.0,1512.0,928.0,451.0,57.0,18463411.7245,501696.0431,2056469.2512,6813989.9498,2442490.973,1880444.1864,1952392.4207,1312286.4264,1503642.44
11290600,2021,12,3.0,423.0,783.0,5213.0,2043.0,1576.0,1947.0,1510.0,926.0,455.0,57.0,18629095.7214,497019.0644,1927206.1041,6853333.1474,2500086.2779,1904666.2394,2022570.0545,1378708.3786,1545506.4109
11290610,2021,1,16.0,983.0,949.0,2703.0,2597.0,2410.0,2558.0,1908.0,1093.0,454.0,63.0,11948367.7303,821004.5291,840620.7213,2082888.5915,1870913.5049,1700869.9562,1881494.6037,1369814.3097,1380761.5103
11290610,2021,2,16.0,975.0,934.0,2676.0,2600.0,2396.0,2550.0,1917.0,1101.0,452.0,64.0,10573247.8767,719991.4503,757428.8964,1790329.4119,1633936.4784,1523842.8429,1677968.2162,1210851.0181,1258899.5651
11290610,2021,4,4.0,971.0,924.0,2630.0,2574.0,2374.0,2503.0,1930.0,1071.0,462.0,58.0,11153501.5847,703810.9902,820408.1576,1990645.4316,1703254.0556,1591165.3881,1751767.9317,1266936.9356,1325512.6581
11290610,2021,5,4.0,966.0,928.0,2612.0,2580.0,2376.0,2494.0,1941.0,1066.0,460.0,58.0,11554301.5659,733199.904,864331.6445,2047194.0234,1755434.5934,1648650.9693,1817365.6423,1315350.7693,1372774.006
11290610,2021,6,4.0,966.0,928.0,2609.0,2591.0,2368.0,2500.0,1931.0,1068.0,454.0,60.0,11327690.3875,721162.2184,827483.915,2017706.8179,1721120.6306,1608980.0678,1767850.6525,1290016.6537,1373369.4256
11290610,2021,7,4.0,966.0,929.0,2608.0,2575.0,2366.0,2493.0,1939.0,1067.0,456.0,58.0,11698970.0502,762400.2804,825700.8885,2054975.0441,1808804.4985,1650343.9238,1838092.0744,1342808.2114,1415845.1478
11290610,2021,8,4.0,963.0,923.0,2598.0,2575.0,2349.0,2487.0,1939.0,1066.0,458.0,59.0,11645529.2397,776078.7473,817516.4098,2014834.3019,1794260.1968,1664373.7584,1809114.73,1340309.3077,1429041.7924
11290610,2021,9,4.0,950.0,914.0,2609.0,2562.0,2336.0,2500.0,1950.0,1061.0,466.0,57.0,11536557.5205,781682.9642,844658.3562,1977312.5481,1761911.6985,1664956.2204,1803992.6278,1323610.3794,1378432.7156
11290610,2021,10,4.0,943.0,915.0,2608.0,2560.0,2312.0,2518.0,1958.0,1058.0,471.0,59.0,11968086.7829,789586.8201,865603.3664,2127703.7041,1862472.3219,1705784.5945,1874190.5741,1341131.7424,1401613.6452
11290610,2021,11,4.0,940.0,918.0,2603.0,2556.0,2305.0,2517.0,1965.0,1046.0,479.0,59.0,11534416.8451,774863.8613,821461.5493,2017116.8146,1820327.1176,1649198.7581,1821439.2274,1301046.3693,1328963.1634
11290610,2021,12,3.0,938.0,915.0,2618.0,2567.0,2282.0,2541.0,1969.0,1046.0,480.0,57.0,12017978.1244,835265.5887,854381.039,2085483.7025,1887960.4356,1703345.2591,1884106.2997,1353314.1021,1414121.7008
11290620,2021,1,14.0,1415.0,1797.0,2314.0,2635.0,3217.0,2871.0,2252.0,1417.0,620.0,84.0,11514788.5534,1063624.8844,1307707.3118,1299125.612,1572215.9289,1987783.1063,1631975.8303,1210733.6931,1441622.1729
11290620,2021,2,15.0,1400.0,1778.0,2307.0,2615.0,3209.0,2860.0,2257.0,1423.0,623.0,83.0,10193848.5189,951437.7592,1157825.593,1152707.1322,1356716.7721,1735616.736,1455053.9917,1088676.4679,1295814.1086
11290620,2021,4,3.0,1382.0,1761.0,2289.0,2611.0,3168.0,2837.0,2275.0,1388.0,616.0,79.0,10499324.1468,960343.2957,1191210.3697,1228418.4408,1409266.8554,1788200.728,1508030.0972,1096701.7206,1317152.6296
11290620,2021,5,4.0,1391.0,1752.0,2274.0,2613.0,3137.0,2851.0,2272.0,1370.0,622.0,79.0,10978822.0244,995452.4666,1232328.0246,1276243.0144,1484333.847,1902118.7437,1604697.1927,1121005.6796,1362642.9932
11290620,2021,6,3.0,1399.0,1753.0,2271.0,2620.0,3120.0,2851.0,2280.0,1364.0,634.0,80.0,10515110.4127,980560.8785,1201730.3041,1214185.2022,1428586.4038,1785469.3396,1527813.7793,1089300.6481,1287463.8309
11290620,2021,7,2.0,1403.0,1739.0,2268.0,2605.0,3126.0,2849.0,2276.0,1361.0,633.0,81.0,10660459.2484,990370.6703,1199573.5983,1239688.3811,1455149.6139,1838857.1799,1552347.6611,1096710.6295,1287761.5344
11290620,2021,8,2.0,1386.0,1718.0,2250.0,2592.0,3122.0,2844.0,2277.0,1354.0,639.0,79.0,10367518.1845,941758.7725,1152217.0894,1197595.3905,1404741.2125,1793176.929,1534788.1026,1070933.1827,1272307.4745
11290620,2021,9,2.0,1387.0,1730.0,2261.0,2564.0,3129.0,2849.0,2279.0,1357.0,646.0,81.0,9989199.3324,928036.0875,1107731.6204,1149142.5041,1343979.3823,1736213.7274,1484480.1654,1023121.4246,1216494.4389
11290620,2021,10,2.0,1399.0,1716.0,2255.0,2541.0,3129.0,2845.0,2281.0,1346.0,652.0,79.0,10387292.1932,987679.9454,1172133.9557,1189777.8051,1412666.2134,1811230.8891,1518072.7817,1050231.5727,1245498.9782
11290620,2021,11,2.0,1386.0,1709.0,2237.0,2524.0,3123.0,2829.0,2286.0,1356.0,656.0,79.0,10137627.2003,998484.6242,1186988.5289,1114107.8483,1346188.6539,1758087.9844,1466486.6906,1028329.8437,1238953.0375
11290620,2021,12,2.0,1381.0,1705.0,2231.0,2499.0,3127.0,2845.0,2288.0,1353.0,666.0,81.0,10623760.3459,1022831.3641,1208392.1412,1164907.0551,1411783.2549,1865670.1224,1557120.8915,1091199.5792,1301855.9556
11290630,2021,1,18.0,1515.0,1881.0,3250.0,3160.0,3626.0,3738.0,3369.0,2018.0,807.0,117.0,16311973.7309,1413960.7486,1547830.2334,2182086.0711,2338829.5044,2490030.8874,2274197.5523,1937883.4593,2127155.2512
11290630,2021,2,18.0,1490.0,1862.0,3236.0,3142.0,3599.0,3743.0,3374.0,2015.0,821.0,118.0,14460605.8162,1235587.2769,1345111.8317,1917042.2004,2077559.0072,2205773.0728,2033983.6492,1720405.4142,1925143.39
11290630,2021,4,3.0,1465.0,1840.0,3244.0,3126.0,3536.0,3758.0,3372.0,1977.0,816.0,112.0,14888469.552,1266745.3858,1352014.2524,2010431.5747,2096813.2892,2294074.7634,2111694.5224,1766172.3277,1990523.4334
11290630,2021,5,4.0,1463.0,1815.0,3236.0,3132.0,3512.0,3757.0,3374.0,1969.0,827.0,110.0,15523952.9838,1293672.0436,1366965.2978,2097778.4881,2189582.9945,2397700.9289,2240146.2026,1855262.5917,2082844.4829
11290630,2021,6,4.0,1469.0,1827.0,3240.0,3121.0,3521.0,3754.0,3383.0,1966.0,826.0,111.0,14690210.3853,1264166.5982,1304156.1199,1967935.3735,2061851.8486,2263204.8522,2130020.9881,1772882.9639,1925991.6127
11290630,2021,7,4.0,1458.0,1828.0,3225.0,3081.0,3524.0,3734.0,3402.0,1966.0,832.0,113.0,15069359.6514,1261159.3806,1341115.08,2006437.9383,2103569.0667,2356001.9546,2212328.0022,1812345.3307,1976402.879
11290630,2021,8,4.0,1446.0,1815.0,3212.0,3060.0,3501.0,3743.0,3419.0,1953.0,842.0,115.0,14909211.4222,1216548.9119,1312535.7267,1991813.7809,2090262.7336,2320851.8519,2206064.7327,1811868.2349,1959265.426
11290630,2021,9,4.0,1432.0,1798.0,3216.0,3063.0,3482.0,3747.0,3427.0,1951.0,842.0,114.0,14551080.7211,1200574.083,1285183.5171,1957990.1527,2047055.9762,2267123.373,2154825.5355,1745445.487,1892882.596
11290630,2021,10,4.0,1414.0,1776.0,3217.0,3067.0,3440.0,3762.0,3438.0,1941.0,849.0,114.0,14720815.1635,1237244.4802,1334612.1333,1999360.2604,2073041.0125,2283043.0973,2160051.6685,1747006.1007,1886456.4237
11290630,2021,11,4.0,1407.0,1781.0,3190.0,3058.0,3436.0,3782.0,3445.0,1936.0,856.0,115.0,13997717.1308,1209206.0298,1287612.7327,1843747.7383,1952197.9558,2147781.541,2065349.7517,1670666.3397,1821155.0374
11290630,2021,12,1.0,1397.0,1787.0,3196.0,3054.0,3444.0,3785.0,3458.0,1947.0,862.0,117.0,14843029.7704,1266888.3156,1348130.7653,1978479.5119,2096908.5074,2264405.2329,2204117.9167,1775907.9418,1908191.6539
11290640,2021,1,10.0,593.0,962.0,3132.0,1898.0,1929.0,2381.0,2218.0,1502.0,687.0,115.0,10757523.3397,480747.5327,774202.5923,2684674.2048,1453443.2671,1334564.4802,1398726.1697,1167228.659,1463936.3684
11290640,2021,2,10.0,580.0,959.0,3083.0,1867.0,1934.0,2380.0,2240.0,1492.0,695.0,113.0,9630473.7109,468635.7823,708340.6214,2244052.0373,1296393.6181,1224856.1227,1280015.2728,1065626.8136,1342553.4086
11290640,2021,4,2.0,589.0,964.0,3030.0,1858.0,1866.0,2351.0,2231.0,1450.0,696.0,102.0,11325179.9148,528938.8199,1233835.978,2982771.8978,1399771.7996,1306712.3383,1374040.3804,1128477.44,1370631.2672
11290640,2021,5,2.0,586.0,966.0,3036.0,1852.0,1856.0,2339.0,2246.0,1443.0,697.0,104.0,11604548.8144,552658.2406,1205681.3748,3053657.2552,1439049.371,1371527.5224,1421628.1135,1164875.0106,1395471.9397
11290640,2021,6,2.0,579.0,947.0,3030.0,1847.0,1854.0,2333.0,2266.0,1443.0,696.0,104.0,10973012.4781,554275.8867,1077690.0962,2872785.5262,1344890.9165,1309978.3559,1357947.8037,1117383.2601,1338060.645
11290640,2021,7,3.0,576.0,926.0,3065.0,1827.0,1830.0,2346.0,2266.0,1435.0,711.0,105.0,10672410.3789,534690.5005,858217.1871,2630303.0027,1361452.0877,1333968.6814,1416860.3727,1153972.8906,1382945.6606
11290640,2021,8,3.0,570.0,927.0,3080.0,1820.0,1828.0,2337.0,2289.0,1425.0,707.0,105.0,10735974.3139,548850.3213,902168.5174,2640438.4653,1345557.2685,1327094.4584,1434662.3896,1151457.6947,1385745.2252
11290640,2021,9,3.0,562.0,935.0,3108.0,1829.0,1821.0,2339.0,2295.0,1425.0,713.0,104.0,10844165.8998,594239.6907,1035186.3314,2773396.1179,1304843.538,1325357.6089,1392936.2287,1096681.9174,1321524.4943
11290640,2021,10,3.0,562.0,926.0,3104.0,1829.0,1800.0,2332.0,2288.0,1427.0,711.0,106.0,11271340.8519,581961.6901,1077491.8405,3069270.5658,1339328.7968,1353559.3262,1418048.8167,1092772.1901,1338907.6091
11290640,2021,11,3.0,563.0,904.0,3091.0,1842.0,1786.0,2327.0,2297.0,1423.0,720.0,106.0,11090761.712,576811.2267,1103840.4867,3111788.8487,1295699.0831,1306683.6157,1382069.8139,1040501.0217,1273367.6484
11290640,2021,12,2.0,549.0,893.0,3102.0,1841.0,1787.0,2318.0,2295.0,1432.0,718.0,109.0,11181475.3837,594664.782,1025228.6196,3061672.6168,1338018.9401,1304116.9023,1424786.3878,1082653.202,1350333.924
11290650,2021,1,25.0,1650.0,2154.0,3242.0,3252.0,4210.0,4177.0,3612.0,2185.0,864.0,139.0,14583290.0125,1139850.6715,1391939.8758,1795619.0207,1963896.7214,2280695.3671,2019682.3817,1864753.25,2126852.7691
11290650,2021,2,25.0,1640.0,2144.0,3239.0,3246.0,4191.0,4183.0,3611.0,2175.0,872.0,140.0,12900144.1385,1005451.0621,1219837.1054,1585054.9437,1730375.1934,2035795.9003,1783296.3724,1676409.7778,1863923.8278
11290650,2021,4,6.0,1604.0,2137.0,3259.0,3175.0,4150.0,4143.0,3608.0,2129.0,873.0,126.0,13578628.8537,1010621.8108,1377815.7705,1845173.8342,1734203.2735,2134262.2222,1833347.8817,1692540.0057,1950664.0605
11290650,2021,5,5.0,1581.0,2114.0,3279.0,3138.0,4135.0,4145.0,3623.0,2118.0,882.0,131.0,14112095.2962,1039927.9529,1376193.4096,1903907.9195,1813434.4832,2226502.1221,1933910.1578,1786608.7447,2031610.5277
11290650,2021,6,5.0,1556.0,2113.0,3278.0,3108.0,4137.0,4136.0,3625.0,2124.0,879.0,134.0,13254400.1666,955754.2057,1264857.5193,1767369.2448,1705426.6506,2085565.3877,1809329.0101,1712925.9292,1953172.2084
11290650,2021,7,5.0,1546.0,2102.0,3265.0,3123.0,4104.0,4152.0,3654.0,2125.0,883.0,134.0,13811776.6895,1032679.5875,1255853.9975,1749016.8662,1816331.6742,2179687.1119,1910663.6674,1778524.7623,2089018.9888
11290650,2021,8,5.0,1531.0,2079.0,3256.0,3093.0,4075.0,4150.0,3640.0,2127.0,892.0,135.0,13597327.7772,989556.6399,1240309.8856,1722794.2484,1782953.1939,2146280.0261,1898803.3243,1770432.165,2046198.3054
