행정동코드,연도,월,연령대_I00,연령대_0_거주인구수,연령대_10_거주인구수,연령대_20_거주인구수,연령대_30_거주인구수,연령대_40_거주인구수,연령대_50_거주인구수,연령대_60_거주인구수,연령대_70_거주인구수,연령대_80_거주인구수,연령대_90_거주인구수
11170530,2021,10,11,179,257,929,1027,1022,1583,1375,626,283,42
11170530,2021,11,5,177,254,946,1020,1035,1587,1385,620,284,44
11170530,2021,12,6,172,260,942,1019,1034,1593,1381,619,283,42
11170555,2021,1,34,661,1169,4181,3124,2741,3129,2391,1528,694,109
11170555,2021,2,33,662,1158,4185,3128,2736,3128,2397,1521,695,105
11170555,2021,4,3,664,1137,4239,3146,2689,3091,2402,1505,703,97
11170555,2021,5,3,657,1129,4226,3153,2658,3054,2387,1464,678,88
11170555,2021,6,3,661,1118,4225,3161,2662,3070,2395,1459,677,90
11170555,2021,7,3,667,1111,4226,3177,2645,3085,2433,1452,679,90
11170555,2021,8,3,663,1104,4263,3166,2643,3073,2453,1459,678,92
11170555,2021,9,4,650,1097,4250,3189,2617,3082,2449,1446,682,91
11170555,2021,10,3,645,1067,4254,3212,2598,3070,2474,1434,691,93
11170555,2021,11,3,631,1052,4246,3225,2592,3065,2477,1434,700,94
11170555,2021,12,4,626,1047,4218,3231,2577,3073,2476,1425,702,92
11170560,2021,1,19,1313,874,2461,3706,2609,2230,1626,843,358,69
11170560,2021,2,19,1311,868,2481,3703,2613,2225,1637,843,366,70
11170560,2021,4,10,1296,867,2476,3665,2626,2213,1648,820,358,63
11170560,2021,5,6,1287,876,2472,3655,2620,2198,1647,804,354,56
11170560,2021,6,6,1287,878,2465,3653,2614,2198,1642,808,350,53
11170560,2021,7,6,1276,892,2484,3652,2618,2208,1652,802,357,53
11170560,2021,8,6,1270,899,2504,3610,2618,2208,1657,807,350,50
11170560,2021,9,5,1265,901,2489,3601,2607,2197,1671,801,351,51
11170560,2021,10,5,1271,911,2477,3624,2599,2209,1681,805,353,51
11170560,2021,11,3,1261,909,2451,3631,2588,2227,1678,813,355,55
11170560,2021,12,3,1252,902,2445,3633,2574,2224,1686,822,351,58
11170570,2021,1,14,926,1253,1862,2055,2292,2353,1725,1055,552,71
11170570,2021,2,11,924,1246,1876,2078,2298,2350,1731,1038,548,73
11170570,2021,4,4,906,1222,1897,2106,2267,2317,1748,1020,549,64
11170570,2021,5,5,899,1215,1884,2100,2250,2321,1751,1012,551,64
11170570,2021,6,3,893,1214,1880,2104,2227,2278,1730,974,521,59
11170570,2021,7,3,886,1203,1881,2110,2203,2274,1737,977,515,60
11170570,2021,8,3,881,1199,1866,2103,2202,2262,1758,974,520,59
11170570,2021,9,3,873,1182,1869,2104,2188,2261,1771,966,522,64
11170570,2021,10,2,860,1174,1861,2106,2182,2269,1767,969,524,66
11170570,2021,11,2,847,1173,1857,2124,2167,2264,1776,974,518,67
11170570,2021,12,2,833,1167,1881,2112,2164,2253,1780,973,520,66
11170580,2021,1,14,781,755,1595,1874,1577,1571,1060,639,328,59
11170580,2021,2,13,761,750,1584,1879,1574,1577,1062,643,335,59
11170580,2021,4,3,768,740,1593,1873,1562,1604,1074,651,336,54
11170580,2021,5,3,759,731,1575,1870,1540,1606,1081,652,343,54
11170580,2021,6,3,756,724,1563,1871,1537,1583,1081,648,334,50
11170580,2021,7,3,755,722,1561,1865,1543,1596,1072,650,339,51
11170580,2021,8,5,746,698,1548,1868,1540,1598,1081,649,337,49
11170580,2021,9,5,742,700,1541,1859,1534,1590,1087,650,336,50
11170580,2021,10,5,735,696,1547,1840,1537,1585,1090,647,339,50
11170580,2021,11,4,739,699,1536,1842,1534,1589,1095,642,342,49
11170580,2021,12,3,748,695,1523,1831,1538,1574,1094,638,344,49
11170590,2021,1,13,764,825,1845,2019,1861,1983,1548,985,398,74
11170590,2021,2,13,744,822,1842,2006,1845,1986,1558,985,409,72
11170590,2021,4,8,735,794,1844,2003,1812,1972,1557,984,410,68
11170590,2021,5,4,736,780,1812,2001,1779,1963,1538,973,396,62
11170590,2021,6,3,728,777,1802,1996,1764,1967,1548,961,401,63
11170590,2021,7,3,732,768,1791,1981,1771,1974,1552,967,408,62
11170590,2021,8,3,715,759,1789,1978,1748,1980,1560,962,403,62
11170590,2021,9,3,710,737,1789,1977,1728,1985,1558,965,407,63
11170590,2021,10,3,714,733,1778,1975,1724,1994,1560,967,409,59
11170590,2021,11,3,717,721,1771,1981,1721,1985,1568,963,413,57
11170590,2021,12,3,708,719,1766,1953,1716,1989,1573,959,420,57
11170625,2021,1,43,1126,993,3163,4058,2867,3478,2570,1417,675,143
11170625,2021,2,44,1140,1008,3329,4225,2908,3479,2581,1408,678,139
11170625,2021,4,6,1186,1006,3628,4649,2915,3497,2611,1401,694,112
11170625,2021,5,8,1217,986,3736,4700,2916,3477,2642,1407,701,109
11170625,2021,6,8,1210,995,3792,4717,2878,3426,2582,1317,667,102
11170625,2021,7,7,1225,986,3797,4757,2864,3426,2607,1317,664,106
11170625,2021,8,7,1227,979,3780,4742,2858,3435,2618,1302,667,106
11170625,2021,9,7,1242,985,3742,4763,2868,3453,2632,1299,670,106
11170625,2021,10,6,1242,980,3708,4782,2864,3439,2654,1295,664,112
11170625,2021,11,6,1236,989,3734,4791,2873,3434,2651,1295,670,112
11170625,2021,12,6,1229,1000,3723,4792,2880,3426,2637,1287,672,111
11170630,2021,1,34,2718,2914,2981,3624,4907,4586,3033,1838,1216,239
11170630,2021,2,34,2723,2905,2955,3614,4915,4577,3064,1833,1234,242
11170630,2021,4,6,2707,2866,2918,3568,4866,4559,3032,1764,1202,217
11170630,2021,5,6,2686,2880,2920,3547,4845,4592,3047,1770,1197,222
11170630,2021,6,6,2673,2869,2911,3501,4824,4590,3057,1751,1210,223
11170630,2021,7,6,2622,2843,2876,3451,4729,4551,3064,1735,1208,223
11170630,2021,8,6,2560,2807,2812,3372,4621,4468,3002,1685,1205,225
11170630,2021,9,7,2542,2764,2743,3292,4539,4407,2918,1668,1185,221
11170630,2021,10,10,2509,2744,2722,3252,4496,4382,2908,1653,1173,228
11170630,2021,11,9,2487,2729,2707,3227,4472,4372,2907,1656,1178,232
11170630,2021,12,9,2492,2708,2692,3217,4464,4353,2908,1640,1168,242
11170640,2021,1,14,560,510,949,1465,1251,1407,1344,776,369,65
11170640,2021,2,14,554,514,937,1449,1256,1416,1348,769,373,66
11170640,2021,4,4,537,516,907,1427,1230,1369,1350,732,366,56
11170640,2021,5,3,536,516,899,1417,1235,1368,1360,732,365,56
11170640,2021,6,3,536,507,891,1405,1231,1357,1367,735,363,59
11170640,2021,7,2,517,509,883,1380,1229,1347,1373,732,362,62
11170640,2021,8,2,527,503,879,1375,1225,1348,1369,734,365,66
11170640,2021,9,2,525,504,870,1369,1223,1352,1369,731,363,63
11170640,2021,10,1,516,507,857,1367,1224,1345,1368,730,366,60
11170640,2021,11,1,519,503,853,1375,1222,1339,1377,719,365,66
11170640,2021,12,1,515,498,844,1370,1219,1329,1374,719,369,65
11170650,2021,1,24,238,277,1050,1175,884,1128,1081,646,369,79
11170650,2021,2,24,229,275,1060,1159,888,1122,1089,647,365,79
11170650,2021,4,7,235,267,1083,1138,879,1095,1075,612,357,76
11170650,2021,5,7,229,261,1088,1110,851,1048,1000,546,316,68
11170650,2021,6,7,224,258,1092,1112,845,1046,994,542,316,70
11170650,2021,7,7,226,258,1087,1118,839,1041,999,533,320,71
11170650,2021,8,7,227,257,1079,1110,850,1032,998,526,325,72
11170650,2021,9,6,221,260,1080,1100,837,1034,1000,521,320,73
11170650,2021,10,5,218,262,1066,1098,833,1029,1010,517,322,73
11170650,2021,11,5,218,265,1059,1103,831,1030,1003,520,322,73
11170650,2021,12,0,219,263,1049,1102,827,1018,1004,521,317,72
11170660,2021,1,14,428,489,1408,1675,1414,1307,1204,840,425,84
11170660,2021,2,14,428,484,1394,1667,1415,1300,1209,832,430,84
11170660,2021,4,2,423,473,1402,1678,1416,1274,1203,819,428,72
11170660,2021,5,2,410,467,1414,1667,1420,1270,1201,818,428,73
11170660,2021,6,2,412,464,1405,1650,1403,1259,1173,797,427,66
11170660,2021,7,2,402,470,1409,1649,1401,1264,1180,801,426,66
11170660,2021,8,3,402,470,1405,1655,1385,1270,1188,800,425,65
11170660,2021,9,3,399,468,1403,1650,1373,1279,1186,798,425,65
11170660,2021,10,3,394,465,1393,1660,1365,1274,1187,799,425,68
11170660,2021,11,3,399,466,1390,1651,1364,1269,1190,787,433,66
11170660,2021,12,2,395,465,1375,1649,1358,1273,1194,781,439,66
11170685,2021,1,36,1164,1174,2778,4052,3378,3275,2796,1647,731,165
11170685,2021,2,37,1154,1165,2758,3990,3392,3268,2806,1636,739,162
11170685,2021,4,15,1147,1175,2708,3902,3357,3220,2779,1572,718,145
11170685,2021,5,17,1142,1175,2702,3878,3356,3214,2796,1565,716,141
11170685,2021,6,18,1153,1171,2682,3870,3340,3210,2777,1548,716,139
11170685,2021,7,18,1145,1159,2658,3869,3327,3205,2789,1546,718,138
11170685,2021,8,17,1135,1151,2670,3835,3322,3206,2798,1545,721,141
11170685,2021,9,17,1135,1144,2655,3816,3301,3208,2798,1544,730,142
11170685,2021,10,16,1130,1145,2644,3817,3280,3204,2806,1530,740,142
11170685,2021,11,15,1127,1140,2614,3824,3272,3187,2831,1522,746,144
11170685,2021,12,16,1122,1138,2610,3822,3262,3181,2830,1509,757,142
11170690,2021,1,6,788,1479,1809,1513,2460,2233,1435,800,604,86
11170690,2021,2,6,791,1464,1783,1499,2456,2212,1449,796,607,86
11170690,2021,4,3,773,1457,1795,1496,2422,2232,1458,785,601,93
11170690,2021,5,3,773,1453,1784,1501,2407,2257,1463,785,600,95
11170690,2021,6,3,767,1452,1769,1495,2395,2246,1479,774,605,97
11170690,2021,7,3,772,1457,1758,1497,2390,2266,1490,777,608,96
11170690,2021,8,3,763,1443,1752,1489,2363,2275,1506,771,610,97
11170690,2021,9,3,766,1453,1734,1485,2367,2279,1510,773,614,96
11170690,2021,10,2,752,1436,1740,1466,2350,2294,1523,774,615,97
11170690,2021,11,2,760,1425,1741,1468,2338,2293,1519,772,616,93
11170690,2021,12,2,737,1434,1759,1456,2349,2302,1527,777,612,96
11170700,2021,1,22,454,797,2213,2166,2089,2486,2044,1257,573,98
11170700,2021,2,23,448,784,2189,2155,2072,2480,2054,1253,577,99
11170700,2021,4,4,439,766,2190,2132,2053,2464,2063,1237,578,81
11170700,2021,5,5,436,759,2171,2109,2024,2451,2000,1198,557,78
11170700,2021,6,5,433,753,2159,2106,2000,2457,2007,1186,556,78
11170700,2021,7,5,438,749,2139,2106,1993,2440,2003,1183,558,77
11170700,2021,8,5,429,746,2117,2085,1976,2418,2002,1177,554,73
11170700,2021,9,5,418,753,2105,2084,1962,2415,2019,1171,554,73
11170700,2021,10,4,422,758,2109,2071,1948,2428,2016,1164,554,76
11170700,2021,11,3,421,743,2108,2058,1927,2441,2010,1158,556,81
11170700,2021,12,3,412,731,2095,2053,1944,2413,2017,1144,559,82
11200520,2021,1,20,1212,1209,2496,2921,2650,2762,2101,1191,448,67
11200520,2021,2,20,1201,1209,2476,2917,2629,2763,2119,1187,445,69
11200520,2021,4,2,1190,1189,2461,2905,2584,2751,2134,1179,441,58
11200520,2021,5,2,1193,1184,2457,2878,2553,2700,2083,1125,441,59
11200520,2021,6,2,1196,1166,2463,2867,2527,2699,2080,1130,440,60
11200520,2021,7,2,1200,1158,2448,2876,2514,2699,2088,1138,444,60
11200520,2021,8,2,1197,1148,2435,2885,2493,2686,2115,1134,445,60
11200520,2021,9,2,1198,1122,2436,2880,2493,2688,2112,1126,451,57
11200520,2021,10,2,1188,1101,2420,2860,2496,2674,2106,1119,450,59
11200520,2021,11,2,1184,1102,2410,2859,2502,2658,2113,1115,458,59
11200520,2021,12,1,1176,1107,2398,2860,2507,2660,2123,1119,462,62
11200535,2021,1,24,2353,1558,4345,4743,4034,4376,3079,1626,722,108
11200535,2021,2,24,2344,1577,4286,4682,4057,4381,3082,1628,724,109
11200535,2021,4,2,2312,1573,4305,4631,4043,4403,3085,1633,746,99
11200535,2021,5,1,2291,1565,4286,4600,3993,4377,3064,1584,739,99
11200535,2021,6,1,2293,1567,4278,4609,3990,4355,3075,1584,746,98
11200535,2021,7,1,2293,1586,4277,4596,3996,4389,3079,1582,762,99
11200535,2021,8,1,2280,1581,4290,4570,4000,4368,3083,1598,759,102
11200535,2021,9,1,2261,1592,4270,4542,4008,4362,3105,1592,762,105
11200535,2021,10,1,2241,1593,4221,4554,3983,4358,3132,1587,768,108
11200535,2021,11,1,2220,1588,4167,4532,3991,4356,3124,1585,786,106
11200535,2021,12,1,2209,1595,4142,4508,4007,4354,3133,1579,795,107
11200540,2021,1,20,1211,1621,4347,3276,3024,3701,3002,1738,719,99
11200540,2021,2,20,1197,1613,4268,3274,3019,3684,3014,1732,722,104
11200540,2021,4,10,1183,1638,4261,3228,2995,3675,3046,1737,729,106
11200540,2021,5,10,1177,1627,4253,3239,2974,3678,3055,1722,733,107
11200540,2021,6,10,1176,1612,4246,3225,2974,3665,3051,1713,746,106
11200540,2021,7,10,1167,1592,4238,3215,2954,3662,3077,1706,754,101
11200540,2021,8,11,1163,1587,4253,3218,2944,3655,3095,1717,757,101
11200540,2021,9,10,1155,1576,4248,3213,2930,3632,3105,1724,757,105
11200540,2021,10,5,1156,1568,4255,3222,2932,3629,3109,1714,761,108
11200540,2021,11,4,1146,1557,4238,3218,2913,3642,3108,1715,771,109
11200540,2021,12,5,1142,1544,4219,3229,2900,3617,3107,1727,761,111
11200550,2021,1,11,424,733,4599,1596,1136,1283,964,747,312,36
11200550,2021,2,10,426,735,4583,1584,1131,1286,968,748,320,37
11200550,2021,4,10,416,820,4658,1571,1129,1294,968,743,326,38
11200550,2021,5,11,417,794,4694,1591,1125,1302,974,738,330,37
11200550,2021,6,11,418,769,4733,1595,1124,1291,971,742,327,36
11200550,2021,7,11,414,754,4697,1579,1121,1296,975,738,328,37
11200550,2021,8,11,410,740,4738,1564,1118,1292,981,736,326,36
11200550,2021,9,11,401,751,4772,1576,1122,1296,985,734,330,36
11200550,2021,10,7,402,724,4794,1594,1119,1302,987,730,335,36
11200550,2021,11,2,399,702,4814,1579,1117,1305,981,725,335,33
11200550,2021,12,1,395,676,4769,1581,1115,1304,982,719,339,34
11200560,2021,1,13,994,990,2230,2271,2176,2276,1691,983,396,67
11200560,2021,2,13,974,1009,2225,2253,2181,2281,1680,988,396,67
11200560,2021,4,11,972,998,2228,2252,2172,2276,1682,985,402,61
11200560,2021,5,5,969,1004,2224,2249,2153,2245,1674,974,400,58
11200560,2021,6,5,957,1001,2225,2257,2137,2234,1679,968,395,57
11200560,2021,7,5,956,999,2230,2259,2129,2243,1688,969,399,58
11200560,2021,8,5,961,998,2241,2244,2131,2249,1685,968,401,59
11200560,2021,9,5,952,996,2236,2256,2134,2235,1705,966,400,60
11200560,2021,10,5,955,987,2221,2250,2123,2245,1715,970,398,62
11200560,2021,11,4,946,988,2233,2250,2107,2253,1722,958,400,63
11200560,2021,12,4,943,991,2221,2251,2099,2251,1713,967,403,61
11200570,2021,1,23,1803,2102,3013,3700,4061,3924,2819,1731,726,98
11200570,2021,2,23,1786,2102,2990,3678,4030,3934,2832,1735,737,100
11200570,2021,4,3,1777,2068,2980,3640,3992,3922,2868,1744,723,90
11200570,2021,5,3,1771,2069,2956,3595,3954,3914,2834,1733,724,91
11200570,2021,6,3,1763,2074,2936,3585,3930,3917,2837,1742,737,93
11200570,2021,7,3,1749,2056,2930,3562,3912,3919,2850,1744,744,91
11200570,2021,8,3,1727,2050,2914,3536,3895,3929,2862,1743,744,91
11200570,2021,9,3,1721,2041,2894,3533,3893,3921,2873,1751,749,91
11200570,2021,10,3,1730,2020,2872,3530,3852,3941,2873,1752,748,92
11200570,2021,11,3,1723,2002,2845,3522,3829,3938,2893,1742,752,95
11200570,2021,12,3,1715,1999,2832,3514,3789,3953,2888,1736,752,99
11200580,2021,1,9,1186,1670,1759,2236,2919,2498,1678,1185,527,69
11200580,2021,2,9,1187,1653,1757,2229,2909,2503,1687,1180,531,68
11200580,2021,4,8,1168,1632,1767,2222,2890,2496,1701,1168,547,68
11200580,2021,5,8,1167,1620,1768,2204,2875,2485,1720,1162,550,67
11200580,2021,6,8,1164,1618,1751,2188,2873,2483,1730,1153,554,67
11200580,2021,7,8,1156,1607,1754,2173,2872,2484,1740,1142,558,66
11200580,2021,8,8,1140,1598,1744,2183,2858,2467,1748,1138,558,69
11200580,2021,9,8,1135,1605,1739,2172,2855,2476,1755,1141,555,69
11200580,2021,10,1,1132,1600,1728,2166,2854,2474,1748,1140,556,61
11200580,2021,11,0,1137,1601,1725,2163,2835,2476,1751,1134,557,62
11200580,2021,12,0,1125,1592,1725,2151,2826,2472,1757,1134,562,64
11200590,2021,1,12,1296,1059,1825,2751,2549,2377,2127,1128,519,66
11200590,2021,2,12,1290,1058,1825,2708,2571,2373,2138,1124,522,70
11200590,2021,4,1,1281,1062,1822,2674,2557,2363,2156,1123,520,62
11200590,2021,5,1,1281,1061,1819,2641,2537,2354,2127,1111,520,62
11200590,2021,6,2,1281,1074,1790,2644,2541,2352,2136,1116,522,62
11200590,2021,7,2,1266,1073,1773,2616,2529,2355,2143,1120,523,60
11200590,2021,8,2,1257,1076,1753,2595,2540,2338,2150,1115,525,57
11200590,2021,9,2,1253,1071,1728,2579,2538,2335,2158,1108,533,58
11200590,2021,10,2,1236,1074,1721,2573,2525,2328,2160,1100,536,58
11200590,2021,11,2,1228,1070,1707,2565,2519,2315,2166,1096,534,59
11200590,2021,12,2,1215,1083,1691,2529,2534,2332,2149,1106,539,60
11200615,2021,1,26,1742,1480,2907,4167,3758,3716,2973,1757,746,100
11200615,2021,2,27,1731,1460,2849,4195,3729,3721,2986,1754,756,99
11200615,2021,4,7,1725,1423,2835,4157,3693,3682,2993,1744,763,95
11200615,2021,5,7,1711,1421,2834,4129,3658,3665,2952,1706,747,93
11200615,2021,6,7,1706,1423,2820,4101,3665,3644,2979,1690,750,95
11200615,2021,7,7,1712,1414,2820,4099,3650,3639,2988,1675,760,97
11200615,2021,8,7,1726,1422,2782,4082,3648,3625,3004,1669,763,100
11200615,2021,9,7,1713,1402,2758,4070,3644,3633,3007,1669,766,99
11200615,2021,10,7,1704,1391,2744,4039,3647,3632,3024,1665,767,101
11200615,2021,11,7,1704,1381,2744,4036,3665,3636,3044,1668,763,104
11200615,2021,12,5,1698,1373,2753,4027,3669,3622,3047,1671,764,106
11200620,2021,1,9,1381,958,1499,2784,2573,2132,1784,1066,450,58
11200620,2021,2,9,1367,950,1475,2770,2572,2126,1800,1061,450,59
11200620,2021,4,4,1350,959,1478,2692,2583,2114,1817,1068,444,55
11200620,2021,5,4,1342,953,1462,2670,2563,2098,1809,1041,447,57
11200620,2021,6,4,1343,953,1453,2664,2559,2095,1812,1047,450,55
11200620,2021,7,4,1341,939,1443,2659,2554,2092,1833,1049,454,56
11200620,2021,8,4,1332,933,1443,2638,2554,2094,1854,1055,453,58
11200620,2021,9,4,1329,922,1452,2603,2554,2088,1854,1063,453,58
11200620,2021,10,4,1321,923,1446,2584,2556,2088,1863,1066,456,57
11200620,2021,11,4,1320,917,1438,2563,2544,2101,1864,1069,464,54
11200620,2021,12,4,1314,917,1431,2566,2539,2089,1881,1068,462,54
11200645,2021,1,27,2564,1645,2960,5062,4483,3919,3231,1768,752,138
11200645,2021,2,27,2554,1643,2939,5043,4490,3919,3262,1766,757,138
11200645,2021,4,18,2547,1657,2885,5018,4462,3892,3298,1754,776,138
11200645,2021,5,7,2553,1652,2870,4982,4451,3861,3299,1719,753,127
11200645,2021,6,7,2544,1649,2852,4966,4455,3853,3319,1714,760,126
11200645,2021,7,6,2513,1659,2823,4940,4455,3837,3336,1717,762,128
11200645,2021,8,7,2491,1656,2805,4905,4459,3845,3342,1709,780,128
11200645,2021,9,7,2493,1653,2805,4880,4472,3860,3369,1706,786,124
11200645,2021,10,8,2479,1645,2789,4861,4470,3858,3384,1714,785,123
11200645,2021,11,8,2476,1652,2749,4829,4465,3849,3393,1712,789,119
11200645,2021,12,7,2493,1654,2731,4810,4481,3832,3395,1718,794,118
11200650,2021,1,8,1035,1126,2572,2910,2421,3105,2150,950,386,45
11200650,2021,2,8,1015,1128,2586,2896,2427,3130,2193,960,386,46
11200650,2021,4,3,1004,1122,2642,2884,2410,3150,2250,981,398,41
11200650,2021,5,4,1012,1118,2615,2869,2394,3117,2242,958,401,44
11200650,2021,6,4,1017,1112,2603,2860,2409,3098,2248,960,394,45
11200650,2021,7,4,1017,1097,2602,2861,2392,3072,2255,959,393,46
11200650,2021,8,4,1003,1098,2591,2870,2382,3073,2265,956,396,48
11200650,2021,9,4,997,1084,2558,2878,2357,3068,2284,945,397,50
11200650,2021,10,4,992,1075,2540,2871,2343,3072,2286,945,396,50
11200650,2021,11,4,993,1082,2534,2864,2348,3060,2298,941,397,52
11200650,2021,12,5,999,1071,2513,2858,2325,3062,2298,932,397,54
11200660,2021,1,15,752,903,2159,2452,2090,2050,1691,906,350,42
11200660,2021,2,15,743,895,2134,2422,2067,2047,1695,897,359,43
11200660,2021,4,2,722,876,2107,2391,2010,2019,1704,897,352,36
11200660,2021,5,2,716,865,2088,2362,1976,2009,1673,878,357,36
11200660,2021,6,1,713,855,2077,2341,1980,1995,1671,880,355,36
11200660,2021,7,1,713,847,2064,2323,1976,1991,1674,879,353,38
11200660,2021,8,1,704,845,2060,2309,1952,1990,1684,878,356,39
11200660,2021,9,1,698,850,2034,2311,1939,1988,1677,872,355,39
11200660,2021,10,1,691,851,2029,2296,1933,1992,1668,871,356,40
11200660,2021,11,0,681,839,2029,2289,1935,1993,1674,865,350,41
11200660,2021,12,0,681,833,1999,2296,1929,1979,1674,863,350,39
11200670,2021,1,15,824,889,2319,2615,2314,3134,2631,1249,489,67
11200670,2021,2,15,806,877,2291,2597,2276,3128,2643,1245,490,67
11200670,2021,4,13,801,868,2256,2599,2263,3090,2663,1264,488,59
11200670,2021,5,5,805,861,2248,2577,2228,3051,2648,1239,489,56
11200670,2021,6,5,801,860,2244,2563,2199,3023,2657,1234,492,57
11200670,2021,7,5,798,854,2242,2562,2189,3019,2682,1235,490,58
11200670,2021,8,5,788,845,2225,2559,2169,2993,2694,1234,487,57
11200670,2021,9,5,790,840,2217,2523,2163,2971,2693,1231,493,59
11200670,2021,10,6,778,839,2217,2502,2148,2954,2708,1223,494,56
11200670,2021,11,6,762,829,2193,2499,2144,2937,2712,1224,497,55
11200670,2021,12,5,742,823,2187,2495,2141,2927,2705,1225,500,56
11200690,2021,1,9,579,539,2008,1967,1461,1840,1525,835,363,44
11200690,2021,2,9,585,534,1990,1973,1472,1831,1528,837,366,44
11200690,2021,4,7,579,520,1990,1947,1454,1806,1546,841,369,46
11200690,2021,5,7,575,521,1972,1941,1464,1794,1542,842,367,48
11200690,2021,6,8,579,520,1974,1930,1464,1775,1552,830,365,48
11200690,2021,7,8,576,521,1974,1935,1454,1769,1555,827,367,47
11200690,2021,8,8,570,515,1959,1915,1447,1773,1540,827,368,47
11200690,2021,9,8,562,520,1944,1912,1429,1759,1548,825,367,48
11200690,2021,10,3,559,514,1931,1889,1416,1764,1556,825,369,48
11200690,2021,11,3,560,503,1919,1879,1409,1752,1557,827,370,48
11200690,2021,12,2,550,506,1904,1849,1411,1733,1567,815,373,47
11200720,2021,1,8,525,588,1709,1620,1555,1966,1621,754,299,46
11200720,2021,2,8,509,579,1697,1619,1545,1959,1649,752,301,46
11200720,2021,4,0,512,565,1701,1606,1528,1944,1663,757,309,43
11200720,2021,5,0,515,561,1700,1602,1528,1934,1660,753,307,41
11200720,2021,6,1,510,561,1699,1606,1535,1932,1669,749,310,41
11200720,2021,7,1,501,556,1696,1597,1519,1941,1674,747,305,46
11200720,2021,8,1,494,554,1683,1599,1509,1936,1680,747,305,44
11200720,2021,9,1,491,549,1694,1597,1504,1936,1691,748,302,44
11200720,2021,10,1,482,551,1684,1593,1492,1922,1694,750,303,43
11200720,2021,11,1,477,557,1679,1578,1502,1916,1694,755,307,44
11200720,2021,12,1,475,553,1681,1590,1495,1906,1697,761,311,46
11200790,2021,1,4,416,609,2076,1659,1739,2189,1630,1013,413,39
11200790,2021,2,4,407,611,2155,1684,1721,2181,1632,1020,417,39
11200790,2021,4,1,401,606,2224,1715,1668,2139,1656,1004,415,40
11200790,2021,5,1,392,603,2242,1699,1635,2128,1652,986,416,41
11200790,2021,6,2,381,599,2230,1705,1626,2103,1666,978,417,40
11200790,2021,7,2,377,599,2232,1691,1620,2091,1660,977,417,41
11200790,2021,8,2,370,589,2256,1702,1608,2096,1660,966,429,42
11200790,2021,9,2,366,592,2278,1709,1596,2092,1668,970,428,44
11200790,2021,10,2,363,586,2290,1704,1598,2082,1651,974,436,44
11200790,2021,11,2,351,590,2277,1701,1587,2094,1650,975,433,43
11200790,2021,12,2,350,586,2267,1701,1579,2061,1652,971,438,40
11215710,2021,1,23,380,718,9659,4404,2195,2078,1709,1049,413,66
11215710,2021,2,23,368,740,9649,4411,2195,2074,1729,1042,417,66
