년도,월,행정동코드,총생활인구수,연령대0,연령대10,연령대20,연령대30,연령대40,연령대50,연령대60,연령대70이상
2021,01,11215840,17953704.7702,1401830.4528,1682757.6551,2676676.441,2980393.8016,2903860.2724,2698826.4882,1981747.3721999999,1627612.2685
2021,01,11215847,18723423.8731,788976.1179,1081767.5863,3489001.0763,3132048.9804000002,2900588.1127,3124448.3148,2318720.0759,1887873.5845
2021,01,11215850,18301678.9016,907337.7542,1308024.9795,3501237.2523,3513075.8049,2993984.5354,2589216.2971,1796942.7236,1691859.5666
2021,01,11215860,16649045.103,1206248.6853,1716849.1472,2194236.6521,2502177.9989,2721690.984,2585833.962,1900062.7462,1821944.9113
2021,01,11215870,24346416.2528,1890843.1391,2596328.4084,3384214.7869,3762812.9167,4215198.3409,3793635.0879,2513553.7965,2189829.8011
2021,01,11230536,30718324.7607,1396236.7747,1591376.5118,5330737.6986,5295594.9812,4750799.1207,4826358.6365,3763875.0269,3763345.9823
2021,01,11230545,22553085.7167,1068323.0108,1366711.7755,4264950.0068,2723438.0578,2886043.4496,3294131.2883,3083609.4494,3865878.7386
2021,01,11230560,23973669.212,1375153.7193,1734633.3054,3954679.7266,3581334.7839,3657470.6452,3641036.3087,2907831.5792,3121529.1644
2021,01,11230570,12490507.9922,1112574.4379,1345734.6196,1605687.1201,1666996.7272,2003852.8239,1787237.1034,1421498.1949,1546926.957
2021,01,11230600,17714399.8674,1635010.8507,1422346.4333,2216288.9184,3084832.7232,2898370.4213,2581763.9969,1915347.2804,1960439.2059
2021,01,11230610,18479047.3088,1200435.264,1399382.9779,2145260.8397999997,2928959.8696,2930078.2431,2911124.7677,2383188.8206,2580616.5256
2021,01,11230650,25352613.8374,1374802.976,1483696.3462,3456695.1347,4950090.3205,4339245.4911,3966619.1152,3117075.9428,2664388.5251
2021,01,11230660,21276446.4374,2004659.0069,2034233.9116,2440703.1347,3403856.5876,3638853.8417,3069316.9831,2320322.2236,2364500.7279
2021,01,11230705,13931473.1851,584893.5988,849441.5925,1948487.3891,1760415.1057,1927144.7534,2268262.0244,2134815.9636999997,2458012.7863
2021,01,11230710,15735206.8253,779303.6271,1117375.5311,4526720.2704,2250487.4876,1897369.1313,1818398.8959,1462967.6935,1882584.1952
2021,01,11230720,11795399.6564,501143.9424,845684.4368,3048983.6708,1771082.8698,1533515.4466,1589896.3059,1173636.4249,1331456.5862
2021,01,11230730,14728263.1178,963292.1597,1364747.6558,3101389.4572,1985854.8216,1997796.6057,2010513.6776,1614750.6956,1689918.0423
2021,01,11230740,16463259.6145,709591.2134,1338462.2781,5239119.1665,1968931.5844,1995064.5500999999,1924266.1178,1445280.1074,1842544.5779
2021,01,11230750,12963531.483000001,964705.8518,1374211.9853,1570261.8384,1705319.4097,2096802.0374,1846639.4246,1462040.5382,1943550.4141
2021,01,11260520,17126261.1806,1193227.5816,1337826.5455,2158007.5773,2411152.2092,2613718.7267,3054649.9172,2050954.7645,2306723.8462
2021,01,11260540,13014836.6784,944861.4587,980228.847,1575692.2527,2085901.0764,2015346.498,2020988.0336,1777483.8119,1614334.7107
2021,01,11260550,7952546.1823,588146.0905,655851.1232,907969.0398,1288532.5386,1271753.9794,1305714.2384,981519.7924,953059.3568
2021,01,11260565,22479244.451,1297210.6957,1550510.5204,3227093.6574999997,3531716.7011,3305027.4944,3958481.7176,2763518.1315,2845685.5669
2021,01,11260570,15785932.8101,1043462.0082,1096493.7007,1977551.3384,2455617.1033,2330464.7221,2564621.6105,2156572.2403,2161150.0396
2021,01,11260575,15493965.6905,824393.864,1116039.6107,2207557.403,2319039.9274,2337966.5509,2655886.8303,1969898.1007,2063183.446
2021,01,11260580,14122358.1567,1008586.193,1233091.0251,1951701.8481,2289768.5333,2061223.9105,2302860.7647,1704704.7051,1570421.2173
2021,01,11260590,17999401.1719,790159.932,874874.4998,3298552.6585,3442032.1234999998,2637687.0256,2898065.3584,2126532.6053,1931496.9726
2021,01,11260600,13006292.4045,1197360.3374,1122098.8257,1664019.1645,1966110.0383,1788090.5569,1978155.5191,1667360.7338999999,1623097.2238
2021,01,11260610,20692047.5033,1253598.9494999999,1317657.6713,2695875.315,2901636.3265,2879293.2689,3681752.8614,2895154.9249,3067078.223
2021,01,11260620,20764204.7244,1431975.0954,1733399.4469,2709756.5428,3165192.2543,3364168.7879,3036380.6962,2578237.6824,2745094.1473
2021,01,11260630,13845001.1903,881125.7781,951816.473,1807007.3341,2233561.8630999997,2103249.866,2253457.2215,1831307.1722,1783475.4908
2021,01,11260655,27660172.6159,1792279.3257,2044492.8425,3444533.9655999998,3910265.1472,4104130.4856,4859340.6988,3916154.5074,3588975.6273
2021,01,11260660,9602590.3671,543455.2408,708775.2205,1245562.2599,1256335.0102,1370542.0595,1751862.6042,1331753.5799,1394304.4039
2021,01,11260680,26555612.7748,3093628.8385,2626326.0729,2893021.2782,3555590.8914,4013356.5759,4160601.5297,3199756.3092,3013331.2635
2021,01,11260690,14429121.7134,1084166.5467,1388413.2333,1649563.7935,2050137.0564,2080976.2064999999,2322674.5598999998,1863647.8344999999,1989542.4642
2021,01,11290525,15790741.5618,922278.1585,1342223.7189,2317487.0537,2339735.6037,2467837.0249,2471172.4226,1825683.332,2104324.2628
2021,01,11290555,18933822.6227,1025390.8767,1707555.5452,3668960.9609,2990571.0589,2974515.3977,2705478.4669,1816946.2888,2044404.0259
2021,01,11290575,19388517.8693,1073656.8539,1845582.2051,4568941.2544,2989232.5327,2817338.8013999998,2384258.4222,1667519.8714,2041987.9168
2021,01,11290580,10893723.2555,697123.7583,1212277.9716,1288301.1346,1418832.2446,1650183.2921,1652769.9415,1409653.5563,1564581.3547
2021,01,11290590,12743661.1099,1341198.9229,1615456.004,1335776.6331,1680509.1516,2143248.3342,1914855.6752,1294806.9684,1417809.4136
2021,01,11290600,17406924.3926,486801.2573,1158093.6324,6000921.2443,2499662.7907,1951476.5191,2041110.5087,1520547.3708,1748311.11
2021,01,11290610,11948367.7303,821004.5291,840620.7213,2082888.5914999999,1870913.5049,1700869.9562,1881494.6037,1369814.3097,1380761.5103
2021,01,11290620,11514788.5534,1063624.8843999999,1307707.3118,1299125.612,1572215.9289,1987783.1062999999,1631975.8303,1210733.6931,1441622.1729
2021,01,11290630,16311973.7309,1413960.7486,1547830.2334,2182086.0711,2338829.5044,2490030.8874,2274197.5523,1937883.4593,2127155.2512
2021,01,11290640,10757523.3397,480747.5327,774202.5923,2684674.2048,1453443.2671,1334564.4802,1398726.1697,1167228.659,1463936.3684
2021,01,11290650,14583290.0125,1139850.6715,1391939.8758,1795619.0207,1963896.7214,2280695.3671,2019682.3817,1864753.25,2126852.7691
2021,01,11290660,27474476.6594,3951708.8585,3966593.0197,2463129.3729,3257782.4818,5197074.5822,3435710.7724,2356722.9908,2845754.559
2021,01,11290685,12882059.5075,916702.2851,1235720.0795,1483249.8263,1809128.1495,2240381.9342,1999220.2737999998,1474943.8339,1722713.1297
2021,01,11290705,29993108.015,2192115.6922,3016343.7567,4746148.8929,3972284.1942,4545155.0073,4397305.9455,3185240.9316,3938513.5552
2021,01,11290715,18345206.6806,1991865.7244,2134346.0858,2067619.3581,2421954.4977,2934511.377,2551367.3328,1983420.8768,2260121.3805
2021,01,11290725,17018877.857,1310467.9819,1478344.4534,2882884.2739,2469149.9084,2470400.0305,2493446.3234,1922737.5468,1991447.3558
2021,01,11290760,12430996.2505,897269.0973,1269485.7915,1601116.9343,1562951.9596,1817559.514,2077885.8344,1630398.3423,1574328.7421
2021,01,11290770,9617307.0799,569058.0446,830293.8776,1277236.3829,1192334.8513,1391417.0145,1554016.187,1308308.0231,1494642.6867
2021,01,11290780,5722405.8193,396184.4842,536912.0179,752121.0122,789585.656,916921.8606,853310.9795,761203.8769,716165.9386
2021,01,11290810,23063951.7967,1616902.9352,1779278.2763,3256413.5693,3178425.5736000002,3506927.3603,3475061.642,2905265.2898,3345677.0731
2021,01,11305534,18931236.5083,1404591.3166,1837488.9962,2181096.2558999998,2438037.8412,2834946.6628,2904701.6858,2381942.5916,2948431.1545
2021,01,11305535,17606434.6233,724753.9865,1154710.1956,2834796.4376,2257684.8460999997,2452334.3314,3029144.5139,2417649.9063999997,2735360.4171
2021,01,11305545,26163599.6545,1533957.5504,2046432.9067,3596915.5812,3486521.4836,3907672.2621,4287476.3726,3264735.2166999998,4039888.3284
2021,01,11305555,20550444.0087,1277762.8873,1654026.0815,2321938.6349,2553916.9958,3168659.6749,3467758.0973,2692595.2694,3413786.3597
2021,01,11305575,17967850.0834,1983298.4239,2357641.3504,1556181.2632,2180434.3538,3424156.4761,2501404.4203,1813158.3852,2151575.4537
2021,01,11305590,14461008.0818,556789.2644,927056.8024,2459261.396,2125579.8711,2334514.8701,2274367.3701,1731641.5894,2051796.894
2021,01,11305600,10694198.5896,681690.4164,912275.4839,1318066.486,1266280.4601,1566239.561,1664260.9677,1470328.2428,1815056.9986999999
2021,01,11305606,12147209.7924,855734.7626,1126111.2278,1269006.959,1241675.6703,1871944.9677,1865307.9935,1649297.974,2268130.2282
2021,01,11305610,14036306.0162,795447.0507,1061864.8251,1989079.6859,1753139.711,1930884.6753,2285854.2277,1901668.4547,2318367.3624
2021,01,11305620,15184596.9685,1047874.0372,1266668.6178,1830692.1671,1777140.6856,2190087.5852,2414242.529,2096494.8073,2561396.5526
2021,01,11305630,20279417.561,849224.0248,1197821.1902,3799792.921,2990357.2771,3010602.8482,3244723.927,2485449.7872,2701445.5348
2021,01,11305645,13938060.2481,887469.8288,1040137.7345,1738451.9935,1749821.0138,2044316.8425,2185089.9482,1883155.4309,2409617.4436
2021,01,11305660,22933325.1915,1559994.3162,1752243.4708,2972044.6735,2867996.0682,3215956.4665,3643945.8287,3013202.1796,3907942.201
2021,01,11320511,16016738.6862,993901.7765,1371378.1252,2037452.3564,2240844.1125,2531062.3324,2511859.9124,2097260.4862,2232979.5632
2021,01,11320512,23414772.2608,1677220.8412,1984198.8767,2904274.8594,3472207.151,3595519.4891,3656456.1842,2957693.7286,3167201.1379
2021,01,11320513,9062068.6643,692725.5451,784820.3231,1075769.5197,1002740.6089,1437847.5407,1533330.095,1160416.1689,1374418.8539
2021,01,11320514,23030985.3037,1597351.3432,2407859.5369,2685514.533,2893422.217,3614364.9977,3933870.761,2865252.6052,3033349.3197
2021,01,11320515,15659100.2535,1235428.6153,1457006.0752,2108695.4137,2181074.9025,2309171.8059,2443869.8878,2078576.3540999999,1845277.1653
2021,01,11320521,13368251.8895,803749.9535,905590.9251999999,1410824.4561,1532547.0691,1748167.8518,2271688.3618,2164789.2498,2530894.0078
2021,01,11320522,15453451.2156,1158222.5867,1109427.442,1678994.5241,2013619.8462,2280978.047,2398502.4165,2372881.6781,2440824.691
2021,01,11320660,13041073.4904,799857.3115,1153686.9614,1755155.6608,1596903.6829,1933204.5717,1958797.7621,1783943.9927,2059523.5618
2021,01,11320670,13982617.3641,902221.419,1211951.4434,1742115.2489,1998138.78,2019309.6083,2181909.2938,1932892.217,1994079.3735
2021,01,11320680,11810100.8275,742573.849,836626.7219,1737502.8683,1744193.434,1715893.1593,1835416.7044,1457497.4768,1740396.6622
2021,01,11320681,10733033.0947,780828.3801,1246808.5395,1220994.4664,1379849.3725,1492868.8537,1764637.2431,1443360.0653,1403686.1743
2021,01,11320690,18542538.9369,1189359.4232,1541576.138,2228146.4398,2410880.2448,2748645.2404,3187703.5662000002,2606173.9804,2630053.9545
2021,01,11320700,10052633.9124,577123.3341,857904.021,1195164.6822,1137835.1447,1391295.4821,1665181.9718,1480027.0792,1748102.235
2021,01,11320710,15676637.4621,1211006.5569,1625360.9589,1619775.2761,1729725.9433,2199865.1905,2486106.9988,2268683.8621,2536112.6813
2021,01,11350560,18384694.8875,1327596.4962,1596512.1737,3265871.9559,2382117.6017,2818999.1870999997,2418223.1149999998,2205598.5533,2369775.7777
2021,01,11350570,15147038.4603,1252354.8544,1444488.1165,1608685.0269,1788416.14,2248486.5902,2312634.9636999997,2020611.5958,2471361.2468
2021,01,11350580,20922735.0712,2032526.9965,1756171.2578,2314346.1396,3015969.0148,3178668.2065,3113306.2538,2664603.6948,2847143.5238
2021,01,11350595,33386319.9126,2353143.456,2663361.7316,5357900.1571,4805532.0748,4984611.8518,4938135.28,4286853.5276,3996781.835
2021,01,11350600,30685862.4566,2353895.581,3624333.9026,5733855.4432,3902146.2588,4717298.8404,4226478.1962,3112179.3462,3015674.9518
2021,01,11350611,19649220.9217,946078.2668,2672631.0195999998,2803836.2251999998,2086135.8264,3046282.1478,3303969.6296,2407027.8961,2383259.9152
2021,01,11350612,13454925.2374,1066621.8657,1951020.2707,1602973.2612,1581839.8099,2227401.879,2087513.1552,1512705.644,1424849.3457
2021,01,11350619,17737380.2429,1480660.8003,4357398.4657,1852291.8664,1337453.9423,3416248.596,2644506.9558,1355468.8452,1293350.8343
2021,01,11350621,19430040.4836,1467035.3963,4741682.4536,1887388.6263,1465889.5113,3900545.82,2849297.0504,1520721.715,1597479.9365
2021,01,11350624,14422451.0651,1005305.5969,1965373.9287,1555483.4719,1336527.4308,2349332.1268,2261195.1036,1674960.3076,2274273.1077
2021,01,11350625,26233359.389,2106342.0462,3125594.8221,2877040.806,3184855.312,4393446.6306,3900798.3393,2957984.0241,3687297.3593
2021,01,11350630,30094927.6178,2193500.4477,2917056.6103,3479148.075,3931996.8803,4257645.8691,4914193.4171,4256555.4366,4144830.8775
2021,01,11350640,21210189.682,1151110.0643,2352992.5275,3235007.9307,2677158.9063999997,3110388.6865,3534022.1471,2640623.5332,2508885.8442
2021,01,11350665,16370839.7337,975575.146,1441956.1499,1885210.4662,1796944.6059,2302279.8431,2751052.2247,2435028.1466,2782793.1192
2021,01,11350670,16656121.0741,1101284.9614,1768733.1728,2062646.0846,1820582.1062,2380031.3991,2739732.5436,2235607.5903,2547503.2686
2021,01,11350695,35429522.2879,2930443.1109,3677030.9258,4630485.6594,4823456.8693,5500605.4923,5623346.3542,3987427.0556,4256726.8066
2021,01,11350700,13455865.9891,1728329.4827,1504005.177,1359567.415,2325575.833,1963647.7892,1731124.5059,1398831.6175,1444784.2029
2021,01,11350710,12362876.5341,1085939.0956,1529244.1636,1398292.3892,1579945.7914,1846174.4635,1860037.4832,1565876.8189,1497366.3787
2021,01,11350720,12145749.2113,954589.0617,1268201.2663,1606798.9502,1716065.7409,1798977.5391,1968559.7171999998,1451455.0145,1381101.9148
2021,01,11380510,26361553.0869,1616168.55,1849107.552,3368812.7193,4443508.6552,4129441.5153,4061593.466,3346762.4448,3546158.1712
2021,01,11380520,26662018.2921,1900866.5201,1993846.1246,3254502.3329,3694668.782,3948383.8939,4205532.7163,3416832.3187,4247385.6062
2021,01,11380530,16751933.475,852453.1056,1344685.1023,2252570.0856,2383780.4128,2462287.254,2727518.2958,2264155.357,2464483.8485
2021,01,11380551,18692736.345,818909.0277,1458562.673,3010564.8501999998,2764041.4045,2754457.7044,2956847.8392,2413824.0734,2515528.748
2021,01,11380552,18793822.7025,1216910.5318,1885535.1809999999,2700822.8821,2612576.4147,3133552.1259,2689048.3953,2112053.9511,2443323.1944
2021,01,11380560,20662919.8762,1460771.4355,2238692.92,2509840.8320999998,2702838.1504,3206757.0917,3158594.2494,2449249.0652,2936176.0697
2021,01,11380570,24988660.6741,1534404.2658,1940909.8131,3564339.3838,4228349.2273,3806792.0169,3767592.0749,3041422.0994,3104851.8482
2021,01,11380580,20404359.6481,1394165.2077,2226571.6159,2404302.3881,3673778.3512,3433553.3494,2793678.6526,2100645.4651,2377664.5974
2021,01,11380590,13827851.0125,1780873.8881,1376436.9523,1240316.6539,2465754.8616,2538786.0995,1632718.4428,1352716.0108999999,1440248.0964
2021,01,11380600,17847490.596,924747.0029,1422313.562,2272487.2396,2868716.6464,2932886.2828,2698238.7537,2186123.6308999998,2541977.4682
2021,01,11380625,33807044.4864,2887930.475,3078715.5344,4258545.8426,5132745.7681,5423038.29,5032741.5277,3701501.2927,4291825.7739
2021,01,11380631,19082460.824,1480330.8242,1741238.7501,2441280.0369,2963486.215,2992605.7461,2838409.9117,2270964.4553,2354144.8564
2021,01,11380632,12089593.6403,849087.5906,1224375.4691,1487164.5965,1684628.0286,1817205.2612,1832223.949,1595650.7172,1599258.0375
2021,01,11380640,9558178.5307,566814.4706,820952.9066,1293443.1674,1380368.7306,1421302.3412,1483107.4318,1254754.9143,1337434.5648999999
2021,01,11380650,9197440.1625,472290.8781,717005.8553,1235265.9589,1698427.2988,1488108.5682,1474897.5182999999,1060259.6288,1051184.4494999999
2021,01,11380690,47724798.1613,4735440.4251,6202277.7829,5305059.6182,6422966.6834,8455264.7838,6525434.8905,5004753.6746,5073600.2335
2021,01,11410520,13651261.4935,985354.6711,1172460.9777,1717708.449,2015519.0788,2314564.0797,2136598.4979,1482863.3284,1826192.4449
2021,01,11410555,27242352.4275,1903439.0209,1510191.9917,4030539.5295,5746940.6971,5227877.7177,4120440.2001,2513122.3494,2189800.9298
2021,01,11410565,26700862.2343,997910.494,1647856.7392,4401418.203,5435167.2467,5165147.0445,4113590.9811,2504224.4094,2435547.0897
2021,01,11410585,32402880.3641,805578.3236,1609971.8804,11708263.268099999,5898119.0858000005,4089369.2617,3573419.8572,2391134.5524999998,2327024.1474
2021,01,11410615,28414617.6684,1331336.5854,2081020.1617,6386102.8524,4849408.8635,4335657.8291,3781729.8257,2638618.0603,3010743.4231
2021,01,11410620,17836570.7189,1201809.5724,1624150.5972,2255452.398,2397295.7054,2681785.1217,2851348.4946,2234203.0574,2590525.791
2021,01,11410640,12457697.2758,824557.6134,1138556.7303,1462066.4582,1547698.7936,1750889.7763,2063324.2615,1638294.2286,2032309.4005
2021,01,11410655,7542175.2083,601393.062,753669.3033,878719.497,995028.7102,1172869.6239,1217354.5749000001,937163.9102,985976.5099
2021,01,11410660,11794019.4951,783168.8157,1179295.1202,1400665.0528,1604555.0568,1741998.212,1935733.1173999999,1522711.9995,1625892.1392
2021,01,11410685,20267002.744,1075750.9677,1980934.7991,3039049.8941,2788536.5714,3128835.9073,3145066.6819,2399069.9008,2709757.9234
2021,01,11410690,12375706.4724,2052607.8366,1194629.652,1219359.4454,1819297.7622,2208476.4764,1550312.8076,1111062.5318,1219960.0145
2021,01,11410700,13637626.4832,774819.8945,1263984.0439,2437084.6202,2106549.9973,2121549.267,1931592.0068,1416901.2368,1585145.4004
2021,01,11410710,11123793.3066,1126271.4412,1284637.0857,1156122.4839,1494949.1498,1943985.6275,1634138.064,1165142.5584,1318546.8530000001
2021,01,11410720,28625279.3088,1842297.4078,2604787.8439,4014196.6586,4417930.0817,4582666.9688,4105480.5618,3356801.967,3701117.7995
2021,01,11440555,21093946.1946,2290456.4003,1370111.3489,2708092.0273,4360384.4081,3740925.8352,2978199.2238,2088005.6313,1557771.3908
2021,01,11440565,27597356.8568,1795620.7023,1886442.8035,4128349.5761,5401041.5626,4672931.0666,4315656.6987,2851061.3543,2546253.064
2021,01,11440585,16857262.4119,1183197.7554,1246671.2367,2185280.7987,3208632.3956999998,2888337.1314,2560854.9904,1875817.3048999999,1708470.8164
2021,01,11440590,20925819.1574,2296412.1417,1771332.008,2233145.4981,3693304.5265,4131451.6195,2842046.9198,1928875.7831,2029250.6497
2021,01,11440600,13924210.4691,494282.3515,1075472.7816,4067616.8973,2291553.8013999998,2092043.4718,1651110.4392,1096425.3301,1155705.3715
2021,01,11440610,8995871.2136,605896.0727,896227.7779,1427030.1405,1630769.6573,1710226.8697,1202267.0404,765779.3745,757674.2792999999
2021,01,11440630,14495798.1656,1087891.6238,1327828.001,2152264.7721,2450774.0955,2549498.5356,2027632.8824,1347709.3711,1552198.8858
2021,01,11440655,20550823.7449,1302308.0774,1663548.3659,4461415.6484,3750812.2296,3247417.401,2525749.6503,1706215.7277,1893356.6931
2021,01,11440660,42850557.1847,950918.14,2909080.767,12564520.5289,9455917.5342,6710234.28,4497625.1772,2789110.7039,2973150.0155
2021,01,11440680,15941826.920500001,610151.2493,715741.4085,3435411.766,3856546.866,2585608.058,2040712.0323,1403330.3521,1294325.2571999999
2021,01,11440690,14600862.5565,821078.1177,1048135.2632,2531555.4794,3133908.4871,2434279.7375,1769643.0635,1324095.4915,1538166.9457
2021,01,11440700,13556616.9336,907364.3869,1181989.8131,2016885.6701,2414732.4159,2445399.5697999997,1876806.7504,1237097.809,1476340.4989
2021,01,11440710,14449179.4215,556631.0736,847887.805,3389730.4345,3168237.2689,2365239.5191,1533578.9915,1189768.0051,1398106.3514
2021,01,11440720,16705911.6205,940963.8518,1340368.5141,2744273.3999,3309592.5457,3133834.8933,2174503.6652,1459771.6598,1602603.0687
2021,01,11440730,26691938.9825,1663128.5578,2427717.1339,3998117.3684,4739300.9644,4734926.6611,3622375.5206,2598227.9148,2908144.9129
2021,01,11440740,33860599.4406,2425747.7618,3266856.4928,5179900.2967,6594399.0243,7142290.6795,4328549.2019,2618113.4995999997,2304742.5004
2021,01,11470510,32085820.9988,2598023.7052,5268131.4445,3635792.4036,4249348.3201,6728369.6852,4635678.7918,2804711.7768,2165764.91
2021,01,11470520,18570105.399,1352994.1946,1902484.0478,2757455.4638,3270723.2946,2828479.9347,2771088.5606,2017446.5679,1669433.382
2021,01,11470530,15734097.3603,1089520.2402,1318695.1763,2163111.9986,2871715.022,2400629.8246,2358742.6356,1852611.4561,1679071.0276
2021,01,11470540,14283942.8483,1123868.7246,2212056.1925,1784044.4755,1726721.982,2466318.653,2231402.2621999998,1410989.6783,1328540.9283
2021,01,11470550,31851053.3874,3022221.3086,7036401.9894,2873611.8819999998,3042172.2133,6275299.1844,4261742.5616,2772213.3096,2567390.8508
2021,01,11470560,11943627.0182,837003.4059,840670.9949,1344949.037,1762355.0134,1799067.3671,1939129.4593,1731694.5581,1688757.1602999999
2021,01,11470570,12154404.5956,1152329.9328,1158333.6504,1426781.6209,1904834.6194,1813128.1642,1719020.0378999999,1536237.5562,1443739.0217
2021,01,11470580,10097614.5644,701850.5773,764634.0559,1198168.3328,1372943.7566,1556274.1017,1742109.7696,1437479.4797,1324154.4991
2021,01,11470590,9631798.4883,1068487.7816,913519.0763,961709.0091,1421915.656,1520960.8824,1401034.2334,1210594.0539,1133577.7739
2021,01,11470600,8460493.8961,787383.4869,807992.8412,1034706.0477,1241989.3377,1288979.8128,1278010.6889,1072580.967,948850.6847
2021,01,11470610,4168084.3754,235194.0762,411492.5214,484177.0701,680490.4612,658959.0002,681275.8484,550590.4726,465904.9448
2021,01,11470611,12816017.8385,1004398.5615,1133034.2177,1417494.95,1723078.9979,2041793.8199,1984579.3461,1774171.9501,1737466.0424
2021,01,11470620,13711515.6546,1181629.8099,2204533.3463,1476012.827,1571767.8436,2534274.4958,2128715.355,1355046.592,1259535.3704
2021,01,11470630,11811867.5589,912218.4427,2109561.8926999997,1357399.3688,1249936.1985,2019368.9102999999,1873943.6731,1177045.3292,1112393.7546
2021,01,11470640,28524627.9389,2791891.1705,3463656.0402,3041676.7081,3738274.9276,4728570.9337,4218682.275,3355765.4759,3186110.3976
2021,01,11470650,24977073.994,2169473.047,2283269.9988,3360757.0379,3800769.3876,3984859.6866,3682966.3163,2806578.552,2888399.962
2021,01,11470670,14821383.5928,1332888.4988,2594581.5254,1479809.2392,1668246.1005,2792059.8132,2305741.1141999997,1407943.3773,1240113.9113
2021,01,11470680,18646944.2784,1600169.3597,2626508.5705999997,1871922.2342,2129649.3582,3274868.472,2842280.0699,2121170.0664,2180376.1511
2021,01,11500510,24698441.3626,2176476.5133,2424802.0847,2972651.6636,5097383.4434,4609564.7243,3117742.17,2426235.3117,1873585.4714
2021,01,11500520,16723497.6644,1071464.2157,1125041.1181,2733996.2127,3881166.3435,2600703.3216,2143512.998,1632345.5986,1535267.8534
2021,01,11500530,12090049.7162,968161.6514,1111405.7319,1608821.1878,2063815.6235,1806655.4183,1726894.2962,1491704.6944,1312591.1384
2021,01,11500535,24069036.2946,1107748.3232,1710934.2255,3687132.552,4361695.8623,3522629.5223,3464193.2712,2955413.8262,3259288.711
2021,01,11500540,39125184.6286,2495342.3425,2218635.5063,6343693.3421,7643793.2412,5817091.0583,5382316.8024,4682874.084,4541438.3032
2021,01,11500550,10413171.8555,983901.1494,941781.7759,1297316.9363,1699314.5725,1703513.84,1379644.8328,1171363.4048,1236335.3478
2021,01,11500560,13387762.0687,971984.6416,1197681.1585,1690535.1006,2082639.3037999999,1987370.738,1925208.9124,1867971.4431,1664370.7221
2021,01,11500570,13868358.5981,1249101.7648,1177072.459,1609167.6443999999,2282798.1277,2206005.0894,1922321.756,1595427.5855,1826464.1679
2021,01,11500590,22579628.1529,1910523.964,1725615.3794,3364045.105,4145910.0091,3517277.8175,2825443.5959,2586536.7238,2504275.5678
2021,01,11500591,15951004.9888,853987.2075,1014779.1897,2548266.6254,2932517.4611,2475229.5867999997,2329619.9366,2002088.5044,1794516.4783
2021,01,11500593,21524493.0736,1473403.2396,1603337.2606,3092692.7062,3918857.9075,3387861.1001999998,3009106.4732,2547432.8361,2491801.5453
2021,01,11500603,28423958.2252,1214121.561,1484739.8767,5387037.3065,6959450.1857,5154509.6866,3785490.9364,2604376.2313,1834232.4566
2021,01,11500604,11825429.2573,431470.2762,538248.5506,1374250.5316,2158215.0836,1544523.6161,1777169.7053,1925515.2587,2076036.2191
2021,01,11500605,8514123.2465,332236.5639,325931.5704,979351.4597,1931329.6201,1339373.7246,1269655.5795,1069508.1542,1266736.6011
2021,01,11500611,27427351.0722,3184912.1824,3818606.6168,3075883.6619,3655548.6762,5054229.3862,3735782.7527,2502753.9366,2399633.9414
2021,01,11500615,28022827.0889,2543910.2173,3356045.4329,3561815.9418,4245103.8661,5050371.7671,3721259.0124,2966039.5271,2578281.23
2021,01,11500620,24803870.5509,2678876.8354,1686924.4463,3540685.9704,4754355.0456,4044293.6755,3422950.6844,2429034.6857,2246749.2458
2021,01,11500630,26437615.314,2732563.9869,2303637.8241,2934451.4628,4392960.5135,4432419.6089,3735406.1767,3138552.0955,2767623.6983
2021,01,11500640,20166976.0757,1140136.0749,1314802.9988,2747974.0583,3412678.6895,3130241.7177,3212502.9747,2566912.0553,2641727.5269
2021,01,11500641,13837500.1109,1039664.7314,1070335.9499,1388276.1363,2454342.5857,2178218.6868,2040032.3712,1803842.9681,1862786.7008
2021,01,11530510,25173452.3375,2454782.2354,2202217.9976,3144737.4329,4735318.0246,4600458.3389,3488447.7199,2555763.3357,1991727.1466
2021,01,11530520,13033759.0005,1534321.5605,1348185.5979,1452267.0286,2229638.7992,2192227.2961999997,1823506.0616,1420134.3503999999,1033478.3018
2021,01,11530530,24999106.1609,1041810.9947,1277150.416,3139191.3214,4214755.0577,4678732.408,4477462.0322,3343417.6171,2826586.3464
2021,01,11530540,28494853.4223,878376.8046,931095.4203,5536309.9874,7361613.7091,6020956.7857,3763752.9168,2247641.9216,1755105.8699999999
2021,01,11530550,12486355.3038,613881.0137,680189.055,1445110.3282,2087727.7486999999,2188692.2843,2185169.8074,1661752.3081,1623832.7804999999
2021,01,11530560,23869316.5851,1296969.24,1148517.5339,3885464.183,4912661.8988,4099298.9524,3683425.8559,2700198.0889,2142780.8539
2021,01,11530595,8085221.1721,163792.51009999998,206036.75209999998,1462135.611,1685316.5481,1444130.7549,1404655.1925000001,962598.9407,756554.8941
2021,01,11530720,17132247.1642,1335588.1161,1745887.0966999999,2275988.3802,2211911.8965,2729762.4261,2797276.6567,2120416.9939,1915415.5841
2021,01,11530730,14670861.011,1505356.7411,1514717.3957,1713751.3977,1814857.3493,2297049.5058,2216883.6118,1811681.0604,1796563.9341
2021,01,11530740,21981410.1635,1602454.6557,1844334.9057,2664347.7498,3177244.1133,3342458.42,3532571.1392,2877913.7157,2940085.4341
